is_stereotypical_sample,total,extracted,accuracy,avg_length,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,450.0,343.0,0.3323615160349854,105.84,0.6533333333333333,0.25555555555555554,0.03111111111111111,0.07555555555555556
True,150.0,117.0,0.3076923076923077,102.72666666666667,0.74,0.24,0.04,0.05333333333333334
