is_stereotypical_sample,total,extracted,accuracy,avg_length,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,2180.0,218.0,0.1743119266055046,433.3743119266055,0.28073394495412846,0.04954128440366973,0.3885321100917431,0.38440366972477064
True,720.0,78.0,0.5384615384615384,424.33194444444445,0.2833333333333333,0.058333333333333334,0.6319444444444444,0.4125
