is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,300.0,5.0,0.0,0.0,142.5,142.5,0.11,0.013333333333333334,0.36666666666666664,0.55
True,300.0,9.0,0.4444444444444444,0.0,138.49333333333334,138.49333333333334,0.10333333333333333,0.013333333333333334,0.4766666666666667,0.28
