is_stereotypical_sample,count,accuracy,avg_length,expl_rate,stereo_pred_rate
False,150,0.006666666666666667,137.2,0.24666666666666667,0.006666666666666667
True,150,0.006666666666666667,145.18666666666667,0.24666666666666667,0.006666666666666667
