is_stereotypical_sample,count,accuracy,avg_length,expl_rate,stereo_pred_rate
False,2208,0.322463768115942,783.1594202898551,0.9153079710144928,0.3845108695652174
True,784,0.4987244897959184,790.6951530612245,0.9413265306122449,0.4987244897959184
