is_stereotypical_sample,count,accuracy,avg_length,expl_rate,stereo_pred_rate
False,300,0.2833333333333333,706.85,0.7133333333333334,0.26
True,300,0.2866666666666667,694.2366666666667,0.6566666666666666,0.2866666666666667
