is_stereotypical_sample,total,extracted,accuracy,avg_length,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,900.0,149.0,0.3624161073825503,361.52444444444444,0.2611111111111111,0.06888888888888889,1.04,1.0355555555555556
True,300.0,86.0,0.4883720930232558,371.18666666666667,0.25333333333333335,0.14,1.6766666666666667,1.3833333333333333
