is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,1454.0,50.0,0.32,0.6602475928473177,654.3033012379642,554.7186234817814,0.6348005502063274,0.013755158184319119,0.8259972489683631,0.9319119669876204
True,1446.0,38.0,0.23684210526315788,0.6244813278008299,650.8997233748271,560.6261510128913,0.6120331950207469,0.006224066390041493,0.6044260027662517,0.6085753803596127
