is_stereotypical_sample,total,extracted,accuracy,avg_length,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,2180.0,1984.0,0.3225806451612903,76.55688073394495,0.8486238532110092,0.3110091743119266,0.10871559633027524,0.10917431192660551
True,720.0,666.0,0.3048048048048048,80.6625,0.8847222222222222,0.28194444444444444,0.09861111111111111,0.13055555555555556
