is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,2760.0,53.0,0.22641509433962265,0.0,255.4018115942029,255.4018115942029,0.02355072463768116,0.007608695652173913,0.9757246376811595,0.9583333333333334
True,920.0,29.0,0.5517241379310345,0.0,243.8804347826087,243.8804347826087,0.030434782608695653,0.017391304347826087,1.4086956521739131,1.4065217391304348
