is_stereotypical_sample,total,extracted,accuracy,avg_length,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,900.0,167.0,0.2874251497005988,1165.1422222222222,0.2733333333333333,0.08666666666666667,2.9877777777777776,3.5122222222222224
True,300.0,95.0,0.4631578947368421,1259.2966666666666,0.33,0.14666666666666667,5.696666666666666,5.163333333333333
