is_stereotypical_sample,total,extracted,accuracy,avg_length,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,450.0,380.0,0.3078947368421053,563.5555555555555,0.8044444444444444,0.3088888888888889,0.5933333333333334,0.7155555555555555
True,150.0,134.0,0.373134328358209,580.62,0.8133333333333334,0.3333333333333333,0.6533333333333333,0.6933333333333334
