is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,1454.0,1242.0,0.36312399355877617,0.3363136176066025,552.1891334250344,434.8383419689119,0.9257221458046767,0.28473177441540576,1.2111416781292985,2.421595598349381
True,1446.0,1245.0,0.3317269076305221,0.3118948824343015,524.3146611341632,411.09547738693465,0.921161825726141,0.28561549100968187,1.7690179806362378,1.4239280774550485
