is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,300.0,17.0,0.4117647058823529,0.5833333333333334,679.9066666666666,594.632,0.61,0.016666666666666666,2.78,2.6966666666666668
True,300.0,8.0,0.375,0.68,675.46,564.5104166666666,0.55,0.01,2.3266666666666667,2.3433333333333333
