is_stereotypical_sample,total,extracted,accuracy,avg_length,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,450.0,403.0,0.37220843672456577,578.8844444444444,0.9288888888888889,0.2777777777777778,0.2822222222222222,0.5511111111111111
True,150.0,135.0,0.362962962962963,584.0733333333334,0.96,0.32666666666666666,0.62,0.6866666666666666
