is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,1454.0,770.0,0.312987012987013,0.5742778541953233,559.4064649243467,440.10985460420034,0.9449793672627235,0.17744154057771663,1.4112792297111416,1.9965612104539203
True,1446.0,810.0,0.34814814814814815,0.5850622406639004,557.3015214384509,432.41833333333335,0.9384508990318119,0.1950207468879668,1.3907330567081604,1.5746887966804979
