is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,300.0,249.0,0.39759036144578314,0.10666666666666667,184.74333333333334,118.39179104477611,0.5433333333333333,0.22,2.7333333333333334,4.26
True,300.0,248.0,0.45161290322580644,0.12,194.63333333333333,121.58712121212122,0.6133333333333333,0.37333333333333335,3.2666666666666666,3.4266666666666667
