is_stereotypical_sample,total,extracted,accuracy,avg_length,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,2180.0,237.0,0.20675105485232068,652.356880733945,0.773394495412844,0.05091743119266055,0.5871559633027523,0.5339449541284403
True,720.0,76.0,0.4868421052631579,660.7333333333333,0.7527777777777778,0.05138888888888889,0.5777777777777777,0.6527777777777778
