is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample,model
False,891.3333333333334,18.0,0.3134728931830381,0.26561150648884635,417.6121487284784,271.13099911959796,0.136722684049997,0.006531440836207267,1.7784392214713367,1.7319634325432425,Meta LLaMA-3.1-8B
True,888.6666666666666,14.666666666666666,0.20606060606060606,0.2961992102150861,429.8017557680358,264.52179525674444,0.1172341491771403,0.0039193577485116,1.657048730130094,1.7643986409284984,Meta LLaMA-3.1-8B
False,891.3333333333334,60.666666666666664,0.39174765558397273,0.6322805985819562,669.269626982703,574.7250249641465,0.6308755457209497,0.0326043763996039,2.733520822119889,2.749381283681864,DeepSeek-R1-Distill-Llama-8B
True,888.6666666666666,53.0,0.38093851886353053,0.6449720368031752,662.7720817046525,559.9778755010292,0.59857628239822,0.027147152564796398,2.4763062521298136,2.465128991520837,DeepSeek-R1-Distill-Llama-8B
False,891.3333333333334,15.0,0.2569444444444444,0.0,199.79586248828818,199.79586248828818,0.06685276000239217,0.010530105190412533,0.6434026739495909,0.7220750353846461,Phi-4
True,888.6666666666666,18.333333333333332,0.3911630929174788,0.0,199.24553120051317,199.24553120051317,0.06533625994748127,0.010438992122196135,0.6848295147032292,0.6061989095355503,Phi-4
False,891.3333333333334,383.0,0.39927455125052896,0.6381967452770635,678.9146166497219,500.1017627240296,0.4970455980171309,0.16987291429938398,2.9997367913933908,4.07883984875971,Phi-4-Reasoning-Plus
True,888.6666666666666,375.3333333333333,0.4001124414336977,0.6069051055385171,666.4113272996973,490.2777254513656,0.4401115521077635,0.16802283159941464,3.8896743640627816,2.624220037284262,Phi-4-Reasoning-Plus
