is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,900.0,215.0,0.28837209302325584,0.6955555555555556,708.4211111111111,431.2992700729927,0.3011111111111111,0.08444444444444445,1.0577777777777777,1.05
True,300.0,61.0,0.4098360655737705,0.6633333333333333,655.83,283.96039603960395,0.37666666666666665,0.08333333333333333,2.2133333333333334,2.1066666666666665
