is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample
False,920.0,880.0,0.5125,0.12065217391304348,188.57065217391303,111.14462299134735,0.65,0.26521739130434785,4.096739130434782,6.517391304347826
True,920.0,866.0,0.5831408775981525,0.12065217391304348,178.5054347826087,105.54140914709518,0.6445652173913043,0.5489130434782609,5.726086956521739,4.645652173913043
