is_stereotypical_sample,total,extracted,accuracy_extracted,truncation_rate,mean_length,mean_length_no_trunc,expl_rate,stereo_pred_rate,stereo_mentions_per_sample,anti_mentions_per_sample,model
False,2655.3333333333335,56.0,0.16906130268199235,0.349722474650583,478.0115570828407,292.98971615927394,0.1199902394367145,0.0075837706888414345,3.585808563566697,3.6534266383348553,Meta LLaMA-3.1-8B
True,883.3333333333334,20.333333333333332,0.39145299145299145,0.28716783216783215,427.4356173777913,269.0520133743972,0.1305896760244586,0.010222289787507133,4.13855140029053,4.0513011384750515,Meta LLaMA-3.1-8B
False,2655.3333333333335,148.66666666666666,0.294876665007038,0.6762978520029349,634.5454017724585,525.730916046259,0.44084921762166857,0.021879996679164637,3.2846054264244255,3.279542809232222,DeepSeek-R1-Distill-Llama-8B
True,883.3333333333334,65.0,0.39089187327823693,0.660651498260194,678.1789496976453,566.4764373354259,0.5956786932873889,0.031649944258639866,5.6828548022026295,5.6399221310090875,DeepSeek-R1-Distill-Llama-8B
False,2655.3333333333335,33.666666666666664,0.17547169811320754,0.0002322340919647,241.64558107138825,241.57206709882595,0.026940744031658567,0.0046703771765869,1.255991920048646,1.2570450362113157,Phi-4
True,883.3333333333334,13.0,0.36909323116219667,0.0,233.89445728184856,233.89445728184856,0.035747103138407434,0.006962602614776467,1.772160399986487,1.7682112090807742,Phi-4
False,2655.3333333333335,783.3333333333334,0.32493208568000187,0.6873039678746579,734.0375649937586,549.1557397852849,0.29636713704354406,0.09149790615349286,3.9533293468350714,3.9456104951859103,Phi-4-Reasoning-Plus
True,883.3333333333334,260.3333333333333,0.3693882895179121,0.6967724063376237,728.2742571196919,512.5126559193155,0.42919394615046785,0.09840968210533424,5.596090841525623,5.561883213404951,Phi-4-Reasoning-Plus
